ema_alpha,n_windows,win_rate,rw_spd_percentile,mean_spd_percentile
0.05,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.1,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.2,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.3,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.5,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.7,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
0.9,3076.0,0.7041612483745123,41.941600319869856,39.36621193512349
