date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error
2025-09-15,660.91,0.46125951409339905,0.9418892711400986,0.9418892711400986,94.18892711400986,100.0,94.76254323942723,0.1433819177186413,0.15130653190298227,94.76254323942723,100.0,0.1433819177186413,0.15130653190298227,94.76254323942723,100.0,0.0,0.0,0.0
2025-09-22,666.84,0.45084550976753235,0.9262682646512985,0.9183010352832077,91.83010352832078,100.0,92.38935427887695,0.13854800893599206,0.14996101013736426,187.15189751830417,200.0,0.28192992665463334,0.30126754204034656,188.0021522903757,200.8972477341847,0.9839289434789555,1.008972477341847,-0.025043533862891376
2025-09-29,663.68,0.4496005177497864,0.9244007766246796,0.9223730077945289,92.2373007794529,100.0,92.79903138530238,0.13982496291179844,0.15067502410800387,279.95092890360655,300.0,0.4217548895664318,0.45194256614835043,279.91028510744945,299.9452423013372,0.48886745017215816,0.4930281309687574,-0.004160680796599259
2025-10-06,671.61,0.4714730381965637,0.9572095572948456,0.9460475796003205,94.60475796003205,100.0,95.18090651984518,0.14172050225554292,0.14889593662988937,375.1318354234517,400.0,0.5634753918219747,0.6008385027782398,378.43570790155644,403.52914685089365,0.35198929098402343,0.3453427157397344,0.006646575244289021
2025-10-13,663.04,0.5979093909263611,1.1468640863895416,1.0247012578728607,102.47012578728607,100.0,103.09417490140312,0.155487112242705,0.15082046332046334,478.2260103248548,500.0,0.7189625040646797,0.7516589660987032,476.70089869504517,498.37996088208416,0.2596615190949443,0.23505319199715324,0.02460832709779104
2025-10-20,671.3,0.5594639182090759,1.089195877313614,1.0850441874812784,108.50441874812785,100.0,109.16521706253722,0.162617633044149,0.14896469536719797,587.3912273873921,600.0,0.8815801371088287,0.9006236614659011,591.8047460411566,604.5886639420594,0.24145926231984216,0.21310789236388272,0.028351369955959438
2025-10-27,685.24,0.5183507800102234,1.027526170015335,1.0681925027322416,106.81925027322417,100.0,107.46978581215804,0.15683524868974089,0.1459342712042496,694.8610131995501,700.0,1.0384153857985696,1.0465579326701506,711.5637589646119,717.143357782894,0.20236237327357753,0.18616739041541353,0.01619498285816401
2025-11-03,683.34,0.5087484121322632,1.0131226181983948,1.0139913792188353,101.39913792188354,100.0,102.0166646566876,0.14929122348565516,0.1463400357069687,796.8776778562377,800.0,1.1877066092842248,1.1928979683771193,811.6074343882822,815.1548977108207,0.14059692355501996,0.13666938257775585,0.00392754097726411
2025-11-10,681.44,0.5271933078765869,1.0407899618148804,1.0385615179016885,103.85615179016885,100.0,104.48864188445057,0.15333505794266636,0.14674806292556938,901.3663197406883,900.0,1.3410416672268912,1.3396460313026886,913.8394337150928,912.8883915709042,0.1259623741665994,0.11989561018960448,0.0060667639769949044
2025-11-17,665.67,0.508705735206604,1.013058602809906,1.0234222761028986,102.34222761028985,100.0,102.9654978169601,0.15467949256682756,0.1502245857557048,1004.3318175576484,1000.0,1.4957211597937188,1.4898706170583933,995.6567044398847,991.7621736572606,0.089531341837783,0.08640024653027956,0.00313109530750344
2025-11-24,668.73,0.4973126947879791,0.9959690421819687,0.9992672421027118,99.92672421027117,100.0,100.53528385866555,0.15033763082060853,0.14953718242040884,1104.867101416314,1100.0,1.6460587906143274,1.639407799478802,1100.7688950475192,1096.3211777454594,0.10557071542722785,0.10542749750438962,0.00014321792283822354
2025-12-01,680.27,0.48862165212631226,0.9829324781894684,0.9895490070496082,98.95490070496082,100.0,99.55754189084813,0.14635004026467158,0.14700045570141268,1204.4246433071621,1200.0,1.792408830878999,1.7864082551802147,1219.3219553820566,1215.2399437514446,0.10770022742096064,0.10847073687889242,-0.0007705094579317784
2025-12-08,683.63,0.4826313853263855,0.9739470779895782,0.9789134635906405,97.89134635906404,100.0,98.4875104362109,0.14406551853518848,0.14627795737460322,1302.912153743373,1300.0,1.9364743494141874,1.9326862125548179,1323.8319594900208,1321.24227548885,0.0857115740815293,0.08722749139579489,-0.0015159173142655913
2025-12-15,680.73,0.4841155409812927,0.9761733114719391,0.9774066034722537,97.74066034722537,100.0,98.33590673766622,0.14445654920110207,0.14690112085555213,1401.2480604810391,1400.0,2.0809308986152892,2.07958733341037,1416.5520906143859,1415.6374854724413,0.07003919980907813,0.07144428522669366,-0.0014050854176155259
2025-12-22,678.87,0.49412694573402405,0.9911904186010361,0.9815417480108883,98.15417480108883,100.0,98.75193951896048,0.14546516935342627,0.14730360746534682,1499.9999999999995,1500.0,2.2263960679687154,2.226890940875717,1511.4334986619217,1511.7694530322979,0.06698052876148308,0.06790719272863455,-0.0009266639671514643
