date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error
2025-09-15,115381.08,0.692255437374115,1.2883831560611725,1.297524566054344,129.7524566054344,100.0,108.59992904960087,0.0009412282243293343,0.0008666932221469933,108.59992904960087,100.0,0.0009412282243293343,0.0008666932221469933,108.59992904960087,100.0,0.0,0.0,0.0
2025-09-22,112736.59,0.7355127930641174,1.3532691895961761,1.3268680470238126,132.68680470238127,100.0,111.05591334055198,0.000985092003763392,0.0008870234588433091,219.65584239015286,200.0,0.0019263202280927264,0.0017537166809903023,217.16677376319618,197.70803844096451,0.9996953558230184,0.9770803844096452,0.022614971413373208
2025-09-29,114365.2,0.7555721402168274,1.383358210325241,1.3710296275101168,137.1029627510117,100.0,114.7521397034292,0.001003383369271677,0.0008743918604610494,334.40798209358206,300.0,0.0029297035973644033,0.0026281085414513517,335.05613785329945,300.5641589647921,0.5428517541944637,0.5202424814635969,0.02260927273086688
2025-10-06,124720.09,0.7465580105781555,1.3698370158672333,1.3493560876736335,134.93560876736333,100.0,112.93811247799226,0.0009055326409561784,0.0008017954445029667,447.3460945715743,400.0,0.0038352362383205817,0.0034299039859543184,478.3310088146044,427.77793381958134,0.4276145241787399,0.4232499819437585,0.0043645422349813945
2025-10-13,115274.03,0.6358585357666016,1.2037878036499023,1.2625067149800473,126.25067149800473,100.0,105.66901256321597,0.0009166766579013154,0.0008674980826123629,553.0151071347902,500.0,0.0047519128962218975,0.0042974020685666815,547.7721497564698,495.3788549740177,0.14517382244139654,0.15802806972962657,-0.012854247288230036
2025-10-20,110574.4,0.5988128185272217,1.1482192277908325,1.1569234919857334,115.69234919857334,100.0,96.83193091868205,0.000875717443808712,0.000904368461416024,649.8470380534723,600.0,0.005627630340030609,0.005201770529982706,622.2718482706806,575.1826552905196,0.13600490376761964,0.16109650122366959,-0.02509159745604994
2025-10-27,114087.06,0.6608326435089111,1.2412489652633667,1.223187985021565,122.3187985021565,100.0,102.3781220509875,0.0008973683961264977,0.0008765235952263123,752.2251601044597,700.0,0.006524998736157107,0.006078294125209018,744.41792231188,693.4547065603688,0.19629053504613525,0.20562520476232193,-0.009334669716186683
2025-11-03,106538.3,0.6579059362411499,1.2368589043617249,1.2387264838820367,123.87264838820367,100.0,103.67865995056347,0.0009731585725561931,0.0009386295820376334,855.9038200550232,800.0,0.007498157308713301,0.007016923707246651,798.8409328028903,747.571122999756,0.07310814108557873,0.07803886241945368,-0.0049307213338749545
2025-11-10,105973.3,0.6689653992652893,1.253448098897934,1.2208922195177734,122.08922195177733,100.0,102.18597156894734,0.0009642614844394516,0.0009436339153352778,958.0897916239705,900.0,0.008462418793152753,0.007960557622581929,896.7904454924146,843.6065611051615,0.12261453897442287,0.12846327948041525,-0.005848740505992378
2025-11-17,92541.0,0.48423776030540466,0.976356640458107,0.9999483267455681,99.9948326745568,100.0,83.69345766459081,0.0009043932707080192,0.001080602111496526,1041.7832492885614,1000.0,0.009366812063860773,0.009041159734078454,866.8141552017398,836.6779629513543,-0.03342619275366532,-0.008213068121151745,-0.025213124632513573
2025-11-24,88275.0,0.5609921813011169,1.0914882719516754,1.0504478076273176,105.04478076273176,100.0,87.92015223691537,0.0009959802009279566,0.0011328235627301047,1129.7034015254767,1100.0,0.01036279226478873,0.01017398329680856,914.7754871742252,898.1083755257756,0.05533058232225452,0.07342181256660263,-0.01809123024434811
2025-12-01,86447.0,0.5822768211364746,1.123415231704712,1.1074881804089554,110.74881804089554,100.0,92.69430495749609,0.001072267458182425,0.0011567781415202378,1222.3977064829728,1200.0,0.011435059722971154,0.011330761438328797,988.5266078716874,979.5103340592095,0.08062209988298008,0.090637122146622,-0.010015022263641926
2025-12-08,90650.1,0.6018261313438416,1.1527391970157623,1.1436115709466899,114.36115709466898,100.0,95.71775264554908,0.0010559034424181448,0.0011031427433615627,1318.115459128522,1300.0,0.012490963165389299,0.01243390418169036,1132.3070600388564,1127.1346574606494,0.14544924842916518,0.15071236950575773,-0.005263121076592547
2025-12-15,86434.3,0.5837482213973999,1.1256223320960999,1.1371467689821266,113.71467689821266,100.0,95.17666305615793,0.0011011446041231077,0.001156948109720331,1413.2921221846798,1400.0,0.013592107769512406,0.013590852291410691,1174.8243205823662,1174.715804211479,0.03754923204492844,0.04221425225094788,-0.0046650202060194434
2025-12-22,88655.0,0.48670485615730286,0.9800572842359543,1.0359638585438833,103.59638585438833,100.0,86.70787781532024,0.000978037085503584,0.0011279679657097738,1500.0,1500.0,0.01457014485501599,0.014718820257120464,1291.7161921214426,1304.8970098950147,0.09949732014496648,0.11081931920624744,-0.011321999061280952
