date,prob_up,price,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,btc_purchased,btc_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_btc,cumulative_btc_naive,portfolio_value,portfolio_value_naive,daily_return
2025-10-06,0.6790907979011536,124720.09,1.2686361968517303,1.256344983097169,125.63449830971689,100.0,124.45214440958237,0.000997851624462285,0.0008017954445029667,2966.6911827703784,2400.0,0.02561847006261882,0.02072353542236755,3195.137891872125,2584.6412029958688,0.05063191059539407
2025-10-07,0.7370762228965759,121393.95,1.355614334344864,1.2861257884714772,128.61257884714772,100.0,127.4021980500564,0.0010494938013801873,0.0008237642814983778,3094.093380820435,2500.0,0.026667963863999007,0.021547299703865926,3237.3294719081023,2615.711822886115,0.013204932451680973
2025-10-08,0.7214829921722412,123343.25,1.3322244882583618,1.2999553984075425,129.99553984075425,100.0,128.77214391369048,0.001044014519754348,0.0008107456224803547,3222.8655247341253,2600.0,0.027711978383753354,0.02235804532634628,3418.085477781886,2757.713974198861,0.055834911905721096
2025-10-09,0.7101534605026245,121714.51,1.3152301907539368,1.3045378361114608,130.4537836111461,100.0,129.22607512410536,0.001061714623212182,0.0008215947301599457,3352.0915998582304,2700.0,0.028773693006965535,0.023179640056506225,3502.1759452332367,2821.2985314540274,0.02460162801602017
2025-10-10,0.6054671406745911,113080.0,1.1582007110118866,1.2606366985815884,126.06366985815885,100.0,124.87727699849528,0.0011043268217058302,0.0008843296781039972,3476.9688768567257,2800.0,0.029878019828671366,0.02406396973461022,3378.6064822261583,2721.153697589724,-0.035283625077508485
2025-10-11,0.612993597984314,110768.89,1.169490396976471,1.2332928081000532,123.32928081000532,100.0,122.16862145188045,0.0011029145588791261,0.0009027805550818465,3599.137498308606,2900.0,0.030980934387550493,0.02496675028969207,3431.723713271798,2765.5392164963687,0.0157216388842778
2025-10-12,0.5605424046516418,115067.98,1.0908136069774628,1.1905490477632759,119.05490477632759,100.0,117.93447183086847,0.0010249112900988482,0.000869051494603451,3717.0719701394746,3000.0,0.032005845677649344,0.02583580178429552,3682.8480103188413,2972.8735229992812,0.07317730622539598
2025-10-13,0.5645701885223389,115274.03,1.0968552827835083,1.1624409182693456,116.24409182693456,100.0,115.15011161299408,0.0009989250103687195,0.0008674980826123629,3832.2220817524685,3100.0,0.03300477068801806,0.026703299866907882,3804.5929264337146,3078.1969899569353,0.033057274091616184
2025-10-14,0.5173864960670471,113260.0,1.0260797441005707,1.121532566018713,112.1532566018713,100.0,111.09777548689038,0.0009809091955402648,0.0008829242450997704,3943.319857239359,3200.0,0.03398567988355833,0.027586224112007653,3849.2181036118163,3124.4157429259867,0.011729290896813849
2025-10-15,0.5326800346374512,110781.9,1.0490200519561768,1.099778811799952,109.97788117999521,100.0,108.94287265533714,0.0009833995684794823,0.0009026745343779084,4052.262729894696,3300.0,0.03496907945203781,0.028488898646385562,3873.9410629477075,3156.0543209540206,0.006422852296338544
2025-10-16,0.49632641673088074,108198.0,0.9944896250963211,1.0681920557888627,106.81920557888627,100.0,105.81392354230653,0.0009779656143579967,0.0009242315015064973,4158.076653437002,3400.0,0.03594704506639581,0.02941313014789206,3889.398382093894,3182.441855741625,0.00399007597044454
2025-10-17,0.5228354930877686,106463.3,1.0342532396316528,1.0580104109416997,105.80104109416996,100.0,104.80534106544378,0.0009844269439839247,0.0009392908166476147,4262.881994502446,3500.0,0.03693147201037973,0.030352420964539675,3931.8463840826607,3231.418898874077,0.010913770670597733
2025-10-18,0.5134868025779724,107199.0,1.0202302038669586,1.0466763488192772,104.66763488192771,100.0,103.68260140795768,0.0009671974683341979,0.0009328445228033844,4366.564595910404,3600.0,0.03789866947871393,0.03128526548734306,4062.699469448655,3353.7491749776887,0.03328031478944049
2025-10-19,0.550753653049469,108676.78,1.0761304795742035,1.055512588045755,105.5512588045755,100.0,104.55790949215941,0.0009620998109454422,0.0009201597618184859,4471.122505402564,3700.0,0.038860769289659376,0.03220542524916155,4223.263274723068,3499.9819146095747,0.039521457711023666
2025-10-20,0.5194649696350098,110574.4,1.0291974544525146,1.0476180479677828,104.76180479677828,100.0,103.77588508401558,0.0009385163752551729,0.000904368461416024,4574.898390486579,3800.0,0.03979928566491455,0.033109793710577574,4400.782132826527,3661.095573670889,0.0420335760656787
2025-10-21,0.5534916520118713,108362.27,1.080237478017807,1.05740387698279,105.74038769827901,100.0,104.7452584823483,0.0009666211171318975,0.0009228304279709164,4679.643648968928,3900.0,0.040765906782046446,0.03403262413854849,4417.486197510948,3687.852405709909,0.0037957036227311836
2025-10-22,0.5479348301887512,107644.1,1.0719022452831268,1.061753387472891,106.1753387472891,100.0,105.1761161805982,0.0009770727441689624,0.0009289872830930817,4784.819765149526,4000.0,0.04174297952621541,0.03496161142164157,4493.385462417885,3763.411196032328,0.01718155111604025
2025-10-23,0.6016067266464233,110080.0,1.152410089969635,1.0889503982219142,108.89503982219142,100.0,107.87022198337085,0.0009799257084245172,0.0009084302325581395,4892.689987132897,4100.0,0.04272290523463993,0.035870041654199714,4702.937408229163,3948.5741852943047,0.04663564868047598
2025-10-24,0.4202079176902771,111000.0,0.8803118765354156,1.0263588417159646,102.63588417159646,100.0,101.66997162705889,0.0009159456903338638,0.0009009009009009009,4994.359958759956,4200.0,0.04363885092497379,0.03677094255510061,4843.912452672091,4081.574623616168,0.0299759559198578
2025-10-25,0.43813204765319824,111666.21,0.9071980714797974,0.9906106106451142,99.06106106451142,100.0,98.12879139752594,0.0008787688898685282,0.0008955260503602655,5092.488750157481,4300.0,0.04451761981484232,0.03766646860546088,4971.1138829443435,4206.071793255802,0.026260059717240214
2025-10-26,0.4259142279624939,114548.09,0.8888713419437408,0.9600888300347021,96.00888300347022,100.0,95.10533756974016,0.0008302655903711721,0.0008729957871842298,5187.594087727221,4400.0,0.04534788540521349,0.038539464392645106,5194.5136587060815,4414.622035800507,0.04493958115266916
2025-10-27,0.44689351320266724,114087.06,0.9203402698040009,0.9481642619654918,94.81642619654917,100.0,93.9241030463111,0.0008232669248055924,0.0008765235952263123,5281.518190773532,4500.0,0.04617115233001908,0.039415987987871416,5267.531026144026,4496.854186531566,0.01405663209982455
2025-10-28,0.43340182304382324,112918.0,0.9001027345657349,0.9337458037455646,93.37458037455646,100.0,92.49582652299003,0.0008191415586796616,0.0008855983988380948,5374.014017296522,4600.0,0.04699029388869874,0.04030158638670951,5306.050005324085,4550.774531614465,0.007312530099752523
2025-10-29,0.45341724157333374,110104.2,0.9301258623600006,0.9326598213298953,93.26598213298954,100.0,92.3882503060755,0.0008390983296375208,0.0009082305670446723,5466.402267602598,4700.0,0.047829392218336264,0.04120981695375418,5266.216966686139,4537.3739278395415,-0.0075070982365370575
2025-10-30,0.44885921478271484,108308.18,0.9232888221740723,0.9298485215831485,92.98485215831485,100.0,92.10976606268063,0.0008504414538466129,0.000923291297111631,5558.512033665279,4800.0,0.04867983367218288,0.04213310825086582,5272.424187736844,4563.3602723942595,0.0011786869188967763
2025-10-31,0.4807274341583252,109552.7,0.9710911512374878,0.9422213104794501,94.22213104794501,100.0,93.33540084547397,0.000851968055971911,0.0009128026967842874,5651.847434510753,4900.0,0.04953180172815479,0.043045910947650104,5426.342615184023,4715.795768274627,0.029193103962533717
2025-11-01,0.38771650195121765,110018.0,0.8315747529268265,0.909027343213663,90.9027343213663,100.0,90.04724316325462,0.00081847736882378,0.0009089421730989474,5741.894677674008,5000.0,0.05035027909697857,0.04395485312074905,5539.437005691389,4835.825030638569,0.020841734208028928
2025-11-02,0.3853166997432709,110589.6,0.8279750496149063,0.8847116551340359,88.47116551340359,100.0,87.63855799714364,0.000792466542940237,0.0009042441603912122,5829.5332356711515,5100.0,0.05114274563991881,0.044859097281140264,5655.855783220365,4960.94962468239,0.02101635552662917
2025-11-03,0.38465040922164917,106538.3,0.8269756138324738,0.8673908427435673,86.73908427435673,100.0,85.92277747991992,0.0008064966071348981,0.0009386295820376334,5915.456013151072,5200.0,0.051949242247053704,0.0457977268631779,5534.583955289282,4879.211963867307,-0.021441817574427646
2025-11-04,0.3813878297805786,101560.0,0.8220817446708679,0.8537981133217575,85.37981133217575,100.0,84.57629673801958,0.0008327717284168923,0.0009846396218983853,6000.032309889091,5300.0,0.052782013975470596,0.046782366485076284,5360.541339348793,4751.2171402243475,-0.03144637742357492
2025-11-05,0.4504441022872925,103900.0,0.9256661534309387,0.8753585253545118,87.53585253545117,100.0,86.7120473064786,0.0008345721588688989,0.0009624639076034649,6086.74435719557,5400.0,0.05361658613433949,0.04774483039267975,5570.763299357874,4960.687877799426,0.039216554206187304
2025-11-06,0.4719425439834595,101290.1,0.9579138159751892,0.9001251125407149,90.0125112540715,100.0,89.16539803935727,0.0008802972653729957,0.0009872633159607898,6175.909755234928,5500.0,0.05449688339971249,0.04873209370864054,5519.994769245218,4936.078644957572,-0.009113388486369112
2025-11-07,0.4541284441947937,103284.27,0.9311926662921906,0.9094453786661576,90.94453786661576,100.0,90.08865329279877,0.0008722398221219821,0.0009682016438708431,6265.9984085277265,5600.0,0.055369123221834474,0.04970029535251138,5718.759472507222,5133.25872426853,0.03600813253835433
2025-11-08,0.4685542583465576,102285.57,0.9528313875198364,0.9224611813222612,92.24611813222612,100.0,91.37798430741448,0.0008933614419650248,0.0009776550103792743,6357.376392835141,5700.0,0.056262484663799496,0.050677950362890654,5754.84031345299,5183.623039299978,0.006309207638339309
2025-11-09,0.45067229866981506,104694.95,0.9260084480047226,0.9235253613269996,92.35253613269995,100.0,91.48340080161736,0.0008738091073315128,0.0009551559077109259,6448.859793636759,5800.0,0.05713629377113101,0.05163310627060158,5981.881419553873,5405.7254793453185,0.039452199146192246
2025-11-10,0.47810783982276917,105973.3,0.9671617597341537,0.9366162808491458,93.66162808491458,100.0,92.78017280989812,0.0008755051773408785,0.0009436339153352778,6541.639966446657,5900.0,0.05801179894847189,0.05257674018593686,6147.701773506096,5571.730660746342,0.027720434813398587
2025-11-11,0.4830259382724762,103011.5,0.9745389074087143,0.9479930688170164,94.79930688170164,100.0,93.90714484237618,0.0009116180702385285,0.0009707653999796139,6635.547111289034,6000.0,0.058923417018710414,0.05354750558591648,6069.789572222888,5516.008871663636,-0.012673386600985714
2025-11-12,0.40785661339759827,101740.0,0.8617849200963974,0.9221306242008307,92.21306242008308,100.0,91.34523968458767,0.0008978301521976378,0.000982897582071948,6726.892350973621,6100.0,0.05982124717090805,0.05453040316798843,6086.213687168185,5547.923218311143,0.002705878803518802
2025-11-13,0.39623844623565674,99680.1,0.8443576693534851,0.8987987377466269,89.87987377466268,100.0,89.03400881932939,0.0008931974267615038,0.0010032092664433523,6815.926359792951,6200.0,0.06071444459766956,0.05553361243443178,6052.021908940162,5535.596040825403,-0.005617906301928155
2025-11-14,0.42048099637031555,94517.3,0.8807214945554733,0.8933755647892807,89.33755647892806,100.0,88.49679530462903,0.0009363026166070024,0.00105800737007934,6904.42315509758,6300.0,0.06165074721427656,0.05659161980451112,5827.062169675942,5348.887106548919,-0.037171005434052606
2025-11-15,0.34037381410598755,95537.9,0.7605607211589813,0.8535311117001908,85.35311117001908,100.0,84.54984785271189,0.0008849875060338556,0.0010467050249168132,6988.973002950292,6400.0,0.06253573472031042,0.057638324829427934,5974.5327701355445,5506.644513721402,0.025307881770515683
2025-11-16,0.33876466751098633,94190.1,0.7581470012664795,0.8249158785700774,82.49158785700774,100.0,81.71525450953357,0.0008675567231538512,0.0010616827033839012,7070.688257459825,6500.0,0.06340329144346427,0.058700007532811835,5971.9623613890435,5528.9595795163,-0.0004302275751753015
2025-11-17,0.32131874561309814,92541.0,0.7319781184196472,0.7970345505249483,79.70345505249483,100.0,78.95336099231722,0.0008531716859804542,0.001080602111496526,7149.641618452142,6600.0,0.06425646312944472,0.05978060964430836,5946.357354461944,5532.15739709394,-0.0042875365545914645
2025-11-18,0.3135080933570862,93193.0,0.7202621400356293,0.7740028273781525,77.40028273781525,100.0,76.67186397228664,0.0008227212770517811,0.0010730419666713166,7226.313482424429,6700.0,0.0650791844064965,0.06085365161097968,6064.924432394629,5671.134354582029,0.01993944710432105
2025-11-19,0.305592805147171,91427.7,0.7083892077207565,0.7543187414809337,75.43187414809337,100.0,74.72198019544999,0.0008172794480824738,0.00109376042490405,7301.035462619879,6800.0,0.06589646385457898,0.06194741203588373,6024.762128357291,5663.709403393166,-0.006622061739602003
2025-11-20,0.3037937581539154,86821.0,0.7056906372308731,0.7397303102059155,73.97303102059155,100.0,73.2768663292951,0.0008439993357516627,0.0011517950726206794,7374.312328949174,6900.0,0.06674046319033064,0.0630992071085044,5794.473754647696,5478.33626036746,-0.038223645814276286
2025-11-21,0.28451400995254517,85314.0,0.7,0.7278112171441408,72.78112171441407,100.0,72.09617415404684,0.0008450685017001528,0.0011721405630963264,7446.408503103221,7000.0,0.0675855316920308,0.06427134767160073,5765.992050773915,5483.245755254944,-0.004915321922191129
2025-11-22,0.3527950644493103,84679.9,0.7791925966739655,0.7432256310030881,74.32256310030881,100.0,73.62310894136426,0.0008694283878625774,0.0011809177856846784,7520.031612044585,7100.0,0.06845496007989338,0.0654522654572854,5796.759174069363,5542.491293696382,0.0053359635296963415
2025-11-23,0.354091614484787,86808.28,0.7811374217271805,0.7545991682203158,75.45991682203159,100.0,74.74975895807923,0.0008610901973645743,0.0011519638449235489,7594.781371002664,7200.0,0.06931605027725796,0.06660422930220895,6017.207100962286,5781.798586450359,0.03802951274550992
2025-11-24,0.36328980326652527,88275.0,0.7949347048997879,0.7666998292241574,76.66998292241574,100.0,75.94843705284026,0.000860361790459816,0.0011328235627301047,7670.729808055504,7300.0,0.07017641206771777,0.06773705286493906,6194.822775277786,5979.488341652495,0.029517959301599506
2025-11-25,0.36098819971084595,87326.3,0.7914822995662689,0.7741345703267908,77.41345703267908,100.0,76.68491428306072,0.0008781422582092762,0.0011451303902718882,7747.414722338564,7400.0,0.07105455432592704,0.06888218325521095,6204.931327432203,6015.226199599528,0.0016317742284344128
2025-11-26,0.369976669549942,90535.7,0.804965004324913,0.7833837005262274,78.33837005262274,100.0,77.60112289035396,0.0008571328535633343,0.0011045366634377378,7825.015845228918,7500.0,0.07191168717949037,0.06998671991864869,6510.574936976186,6336.296678538802,0.049258177635701283
2025-11-27,0.4055209457874298,91316.7,0.8582814186811447,0.8058530159727026,80.58530159727026,100.0,79.82690842565779,0.0008741764477434883,0.0010950899452126502,7904.842753654576,7600.0,0.07278586362723385,0.07108180986386134,6646.564873089025,6490.956306795267,0.020887546404004587
2025-11-28,0.4124632775783539,90902.7,0.8686949163675308,0.824705586091151,82.4705586091151,100.0,81.69442316917107,0.0008987018335997839,0.0011000773354366813,7986.537176823747,7700.0,0.07368456546083364,0.07218188719929802,6698.1259487165225,6561.528437511628,0.007757552451832739
2025-11-29,0.4080481231212616,90828.06,0.8620721846818924,0.8359155656683733,83.59155656683733,100.0,82.80487134697466,0.0009116661893579436,0.0011009813487153639,8069.342048170722,7800.0,0.07459623165019158,0.07328286854801339,6775.4310040975,6656.140781451072,0.011541296173415594
2025-11-30,0.41628819704055786,90369.51,0.8744322955608368,0.8474705846361124,84.74705846361124,100.0,83.94949874516224,0.0009289582154994782,0.0011065679121199175,8153.291546915884,7900.0,0.07552518986569105,0.07438943646013331,6825.1744008194655,6722.536922078381,0.007341731720370781
2025-12-01,0.413679301738739,86447.0,0.8705189526081085,0.8543850950277111,85.43850950277111,100.0,84.63444249656357,0.0009790327309977624,0.0011567781415202378,8237.925989412448,8000.0,0.07650422259668882,0.07554621460165355,6613.560530815958,6530.743613669144,-0.03100490296308034
2025-12-02,0.41982391476631165,91313.5,0.8797358721494675,0.8619903281642379,86.1990328164238,100.0,85.38780847908397,0.0009351060739001787,0.0010951283216610907,8323.313797891531,8100.0,0.077439328670589,0.07664134292331463,7071.256138561829,6998.389267028091,0.06920562768167504
2025-12-03,0.4186617434024811,93457.9,0.8779926151037216,0.8667910142460831,86.6791014246083,100.0,85.86335913241646,0.0009187383745238923,0.0010700005029002364,8409.177157023947,8200.0,0.07835806704511289,0.07771134342621487,7323.180394095455,7262.738962792846,0.03562652103065567
2025-12-04,0.4274863302707672,92093.54,0.8912294954061508,0.8741225585941033,87.41225585941032,100.0,86.58961380626864,0.0009402354802114095,0.0010858524930195974,8495.766770830216,8300.0,0.0792983025253243,0.07879719591923447,7302.861395548054,7256.712714275855,-0.002774613959227845
2025-12-05,0.42701056599617004,89345.29,0.8905158489942551,0.8790405457141488,87.90405457141487,100.0,87.07678417070113,0.0009746096763545246,0.001119253180553782,8582.843555000918,8400.0,0.08027291220167883,0.07991644909978825,7172.006619803533,7140.158320590819,-0.017918288278659156
2025-12-06,0.4318764805793762,89267.97,0.8978147208690643,0.8846727982606235,88.46727982606235,100.0,87.63470887824215,0.0009817038393305252,0.0011202226285643103,8670.47826387916,8500.0,0.08125461604100935,0.08103667172835256,7253.434627110341,7233.979180746425,0.011353587862282133
2025-12-07,0.4294966757297516,90402.29,0.8942450135946274,0.8875444628608247,88.75444628608247,100.0,87.91917279725196,0.0009725325851507961,0.001106166669008053,8758.397436676412,8600.0,0.08222714862616015,0.08214283839736061,7433.522535975231,7425.900698221329,0.02482794953328682
2025-12-08,0.43547022342681885,90650.1,0.9032053351402283,0.8922427245446456,89.22427245446455,100.0,88.38457740300558,0.0009750080518720395,0.0011031427433615627,8846.782014079417,8700.0,0.08320215667803219,0.08324598114072218,7542.283823079286,7546.25651500458,0.014631190875886046
2025-12-09,0.43744710087776184,92753.0,0.9061706513166428,0.8964211025762446,89.64211025762447,100.0,88.79848290920218,0.0009573650761614415,0.0010781322437010124,8935.58049698862,8800.0,0.08415952175419363,0.0843241133844232,7806.048121266721,7821.314488745405,0.03497140977117841
2025-12-10,0.44149458408355713,92019.8,0.9122418761253357,0.9011673346409719,90.1167334640972,100.0,89.2686394078294,0.0009701025149786176,0.0010867226401274509,9024.84913639645,8900.0,0.08512962426917224,0.08541083602455064,7833.610999324376,7859.488048811945,0.0035309644047112343
2025-12-11,0.44244804978370667,92541.0,0.91367207467556,0.9049187566513482,90.49187566513483,100.0,89.6402511228105,0.0009686544463838784,0.001080602111496526,9114.48938751926,9000.0,0.08609827871555611,0.08649143813604716,7967.6208106162785,8004.004176547941,0.017107029095963622
2025-12-12,0.4476749002933502,90278.0,0.9215123504400253,0.9098968347879512,90.98968347879513,100.0,90.1333740368778,0.0009983979932749706,0.0011076895810718005,9204.622761556137,9100.0,0.08709667670883109,0.08759912771711896,7862.913779919853,7908.274052046066,-0.013141568001944881
2025-12-13,0.448458731174469,90254.1,0.9226880967617035,0.9137342133800769,91.37342133800769,100.0,90.51350051577226,0.0010028741133729356,0.0011079829060397256,9295.136262071908,9200.0,0.08809955082220403,0.08870711062315868,7951.345669862285,8006.180432893627,0.011246707317110305
2025-12-14,0.44590243697166443,88171.61,0.9188536554574966,0.9152700460033028,91.52700460033027,100.0,90.66563839667775,0.0010282860707281829,0.0011341519112557886,9385.801900468587,9300.0,0.0891278368929322,0.08984126253441448,7858.54487466723,7921.4487620920045,-0.011671080474691786
2025-12-15,0.4439162015914917,86434.3,0.9158743023872375,0.9154513229184831,91.5451322918483,100.0,90.68359548738904,0.0010491621438177788,0.001156948109720331,9476.485495955976,9400.0,0.09017699903674999,0.09099821064413481,7794.3857878421595,7865.366638278342,-0.008164245143129967
2025-12-16,0.44090646505355835,87840.7,0.9113596975803375,0.9142238353170393,91.42238353170393,100.0,90.56200192328751,0.0010309799662717568,0.0011384244433389078,9567.047497879264,9500.0,0.09120797900302174,0.09213663508747372,8011.772721210732,8093.346521728252,0.02789019420974226
2025-12-17,0.4340553283691406,86396.0,0.9010829925537109,0.9102815824880408,91.02815824880408,100.0,90.17148671848754,0.0010436997860837022,0.0011574609935645168,9657.218984597752,9600.0,0.09225167878910545,0.09329409608103824,7970.176040663555,8060.236725017379,-0.005191944653778369
2025-12-18,0.4440828561782837,85462.5,0.9161242842674255,0.9120343930218562,91.20343930218561,100.0,90.34511819122146,0.0010571317032759568,0.001170103846716396,9747.564102788974,9700.0,0.0933088104923814,0.09446419992775464,7974.404216705146,8073.14668632573,0.0005304997054040861
2025-12-19,0.4306579530239105,88105.2,0.8959869295358658,0.907220153976059,90.7220153976059,100.0,89.86822499627053,0.0010200104533701817,0.0011350067873405884,9837.432327785245,9800.0,0.09432882094575158,0.09559920671509523,8310.859635189632,8422.787227474808,0.04219191921318255
2025-12-20,0.41397222876548767,88456.0,0.8709583431482315,0.8963416107277108,89.63416107277108,100.0,88.79060853461064,0.0010037827680949923,0.0011305055620873655,9926.222936319857,9900.0,0.09533260371384658,0.09672971227718259,8432.740794112013,8556.323429190463,0.014665289064240028
2025-12-21,0.40520748496055603,88639.95,0.857811227440834,0.8847824957416477,88.47824957416476,100.0,87.6455753893784,0.0009887818685522544,0.0011281594811368915,10013.868511709235,10000.0,0.09632138558239883,0.09785787175831949,8537.922801954554,8674.116859763852,0.012473051219122233
2025-12-22,0.38922229409217834,88655.0,0.8338334411382675,0.8694977793606335,86.94977793606336,100.0,86.13148829076947,0.0009715355963089444,0.0011279679657097738,10100.000000000005,10100.0,0.09729292117870778,0.09898583972402926,8625.503927098338,8775.589620733814,0.010257896115403398
