date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error
2025-09-15,660.91,0.4083791673183441,0.8625687509775162,0.8625687509775162,86.25687509775162,100.0,93.77917858848853,0.14189402276934612,0.15130653190298227,93.77917858848853,100.0,0.14189402276934612,0.15130653190298227,93.77917858848855,100.0,0.0,0.0,0.0
2025-09-22,666.84,0.4300353527069092,0.8950530290603638,0.8745489496575294,87.45489496575294,100.0,95.08167556657327,0.14258544113516475,0.14996101013736426,188.86085415506182,200.0,0.28447946390451084,0.30126754204034656,189.70228571008403,200.8972477341847,1.0228614556597333,1.008972477341847,0.01388897831788638
2025-09-29,663.68,0.4276159703731537,0.8914239555597305,0.8899419150481156,88.99419150481155,100.0,96.75521132674808,0.14578593799232775,0.15067502410800387,285.61606548180987,300.0,0.4302654018968386,0.45194256614835043,285.5585419308938,299.9452423013372,0.5052983724576932,0.4930281309687574,0.01227024148893574
2025-10-06,671.61,0.4302445352077484,0.8953668028116226,0.8965823730445386,89.65823730445386,100.0,97.4771673397038,0.1451395413107366,0.14889593662988937,383.09323282151365,400.0,0.5754049432075752,0.6008385027782398,386.4477139076396,403.52914685089365,0.3533046894501981,0.3453427157397344,0.007961973710463699
2025-10-13,663.04,0.4842882454395294,0.9764323681592941,0.914926534523488,91.4926534523488,100.0,99.47155954721296,0.15002346698119717,0.15082046332046334,482.5647923687266,500.0,0.7254284101887724,0.7516589660987032,480.9880530915636,498.37996088208416,0.24463940600905976,0.23505319199715324,0.009586214011906513
2025-10-20,671.3,0.47680532932281494,0.9652079939842224,0.9604469535879996,96.04469535879996,100.0,104.42057665922394,0.1555497939210844,0.14896469536719797,586.9853690279506,600.0,0.8809782041098567,0.9006236614659011,591.4006684189468,604.5886639420594,0.22955375838901437,0.21310789236388272,0.01644586602513165
2025-10-27,685.24,0.4758441150188446,0.9637661725282669,0.9647383504378461,96.4738350437846,100.0,104.88714082714651,0.1530662845530712,0.1459342712042496,691.8725098550971,700.0,1.0340444886629279,1.0465579326701506,708.5686454113848,717.143357782894,0.19811945310389212,0.18616739041541353,0.011952062688478593
2025-11-03,683.34,0.4731123745441437,0.9596685618162155,0.9582873025760446,95.82873025760446,100.0,104.18577763861322,0.1524655041979296,0.1463400357069687,796.0582874937103,800.0,1.1865099928608576,1.1928979683771193,810.7897385215384,815.1548977108207,0.14426420611768043,0.13666938257775585,0.007594823539924578
2025-11-10,681.44,0.4854438006877899,0.9781657010316849,0.9733708756663015,97.33708756663016,100.0,105.8256760153869,0.15529712963046916,0.14674806292556938,901.8839635090972,900.0,1.3418071224913266,1.3396460313026886,914.3610455504897,912.8883915709042,0.1277412652234744,0.11989561018960448,0.007845655033869914
2025-11-17,665.67,0.4689030945301056,0.9533546417951584,0.9659617063788692,96.59617063788693,100.0,105.02014508349185,0.15776607791171582,0.1502245857557048,1006.904108592589,1000.0,1.4995732004030424,1.4898706170583933,998.2208923122932,991.7621736572606,0.09171415073934597,0.08640024653027956,0.005313904209066411
2025-11-24,668.73,0.4550130367279053,0.9325195550918579,0.9410305446095686,94.10305446095686,100.0,102.30960882846041,0.15299090638742155,0.14953718242040884,1109.2137174210493,1100.0,1.652564106790464,1.639407799478802,1105.119195133987,1096.3211777454594,0.1070888253741844,0.10542749750438962,0.001661327869794782
2025-12-01,680.27,0.4468059241771698,0.9202088862657547,0.9267557225274393,92.67557225274393,100.0,100.75763852134945,0.1481141877803658,0.14700045570141268,1209.9713559423988,1200.0,1.8006782945708297,1.7864082551802147,1224.9474234476984,1215.2399437514446,0.10843013933821255,0.10847073687889242,-4.059754067986532e-05
2025-12-08,683.63,0.4287141263484955,0.8930711895227432,0.9077912185130584,90.77912185130585,100.0,98.69580216709797,0.1443702034245103,0.14627795737460322,1308.6671581094968,1300.0,1.94504849799534,1.9326862125548179,1329.6935046845542,1321.24227548885,0.08551067517823818,0.08722749139579489,-0.0017168162175567048
2025-12-15,680.73,0.41539111733436584,0.8730866760015488,0.8808742413777452,88.08742413777452,100.0,95.76936644475796,0.14068627274361048,0.14690112085555213,1404.4365245542547,1400.0,2.0857347707389504,2.07958733341037,1419.8222304851258,1415.6374854724413,0.06778157935121532,0.07144428522669366,-0.003662705875478345
2025-12-22,678.87,0.41637447476387024,0.8745617121458054,0.8789804826081632,87.89804826081632,100.0,95.56347544574498,0.1407684467508433,0.14730360746534682,1499.9999999999995,1500.0,2.226503217489794,2.226890940875717,1511.5062392572963,1511.7694530322979,0.06457428740275728,0.06790719272863455,-0.0033329053258772667
