date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error,block
2025-08-04,115051.85,0.562744140625,1.0,1.0,100.0,100.0,86.53423971022124,0.0007521325359846125,0.0008691733335882908,86.53423971022124,100.0,0.0007521325359846125,0.0008691733335882908,86.53423971022124,100.0,0.0,0.0,0.0,4
2025-08-11,118701.84,0.5485262274742126,1.0,1.0,100.0,100.0,86.53423971022124,0.0007290050407830346,0.0008424469241588841,173.0684794204425,200.0,0.001481137576767647,0.0017116202577471748,175.81375565546097,203.1724739758639,1.0317247397586393,1.0317247397586389,4.440892098500626e-16,4
2025-08-18,116260.0,0.5438200235366821,0.8476383033954324,0.9484817680625495,94.84817680625494,100.0,82.07614867829912,0.0007059706578212551,0.000860141063134354,255.1446280987416,300.0,0.0021871082345889022,0.002571761320881529,254.27320335330577,298.9929711656865,0.4462645565208241,0.47162145203392924,-0.02535689551310516,4
2025-08-25,110360.0,0.5480436086654663,1.0034477799012167,0.9230070482909032,92.30070482909032,100.0,79.87171317102877,0.0007237378866530335,0.0009061254077564335,335.01634126977035,400.0,0.0029108461212419357,0.0034778867286379624,321.24097794026,383.8195793724855,0.2633693747661814,0.2837077001378485,-0.020338325371667132,4
2025-09-01,109240.55,0.5671369433403015,1.2775098917259993,1.2475476600277586,124.75476600277587,100.0,107.95558826276768,0.0009882373190428617,0.0009154109897835556,442.971929532538,500.0,0.0038990834402847976,0.004393297718421518,425.93801951260343,479.9262590741117,0.32591434082800474,0.2503954588735493,0.07551888195445544,4
2025-09-08,112072.57,0.567904531955719,1.5008279296054563,1.4365513533307988,143.65513533307987,100.0,124.31087916517008,0.001109199861885652,0.0008922789938697756,567.2828086977081,600.0,0.00500828330217045,0.005285576712291293,561.2911809623289,592.3681660786358,0.31777666056814735,0.23428996617407516,0.08348669439407219,4
2025-09-15,115381.08,0.5663344264030457,1.1571089845401938,1.4444317551427048,144.44317551427048,100.0,124.99280374457442,0.0010833041582257196,0.0008666932221469933,692.2756124422825,700.0,0.00609158746039617,0.0061522699344382864,702.8539400949674,709.8555494870187,0.2522091276936338,0.19833507290934782,0.053874054784285974,4
2025-09-22,117117.99,0.5679274201393127,1.2959112388678267,1.2448758770916095,124.48758770916095,100.0,107.72438755771726,0.0009197936846228087,0.0008538397901125181,799.9999999999998,800.0,0.007011381145018978,0.007006109724550805,821.1588668285212,820.541488658844,0.16832078471036094,0.15592741262896803,0.012393372081392906,4
