date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error
2025-09-15,115381.08,0.7066774964332581,1.0,1.0,100.0,100.0,105.35130504284457,0.0009130726202497374,0.0008666932221469933,105.35130504284457,100.0,0.0009130726202497374,0.0008666932221469933,105.35130504284457,100.0,0.0,0.0,0.0
2025-09-22,112736.59,0.7245598435401917,1.0,1.0,100.0,100.0,105.35130504284457,0.0009344907899276054,0.0008870234588433091,210.70261008568914,200.0,0.0018475634101773428,0.0017537166809903023,208.28799867216492,197.70803844096451,0.977080384409645,0.9770803844096452,-2.220446049250313e-16
2025-09-29,114365.2,0.7260108590126038,1.0,1.0,100.0,100.0,105.35130504284457,0.000921183236184124,0.0008743918604610494,316.05391512853373,300.0,0.002768746646361467,0.0026281085414513517,316.6482639604584,300.5641589647921,0.5202424814635971,0.5202424814635969,2.220446049250313e-16
2025-10-06,124720.09,0.7115597724914551,0.9966987903013911,0.9064418145739266,90.64418145739266,100.0,95.4948281107673,0.0007656731815280706,0.0008017954445029667,411.548743239301,400.0,0.0035344198278895373,0.0034299039859543184,440.8131590321676,427.77793381958134,0.3921224563770682,0.4232499819437585,-0.031127525566690295
2025-10-13,115274.03,0.6262031197547913,0.7,0.8155755631802334,81.55755631802334,100.0,85.92194994209054,0.0007453712682907896,0.0008674980826123629,497.47069318139154,500.0,0.004279791096180327,0.0042974020685666815,493.34876721482397,495.3788549740177,0.11917885640710346,0.15802806972962657,-0.03884921332252311
2025-10-20,110574.4,0.6023518443107605,0.7,0.7095181446028137,70.95181446028137,100.0,74.74866248548413,0.0006760033288490296,0.000904368461416024,572.2193556668757,600.0,0.004955794425029357,0.005201770529982706,547.9839950709661,575.1826552905196,0.11074361888970063,0.16109650122366959,-0.05035288233396895
2025-10-27,114087.06,0.4253028929233551,0.7,0.7007838601360633,70.07838601360633,100.0,73.82849421829654,0.0006471241718236629,0.0008765235952263123,646.0478498851722,700.0,0.005602918596853019,0.006078294125209018,639.2205101342862,693.4547065603688,0.16649485365262273,0.20562520476232193,-0.0391303511096992
2025-11-03,106538.3,0.2833419144153595,0.7,0.7000645542528032,70.00645542528032,100.0,73.75271440477009,0.0006922647949589029,0.0009386295820376334,719.8005642899424,800.0,0.0062951833918119225,0.007016923707246651,670.6781367518762,747.571122999756,0.049212480073553166,0.07803886241945368,-0.028826382345900514
2025-11-10,105973.3,0.36219507455825806,0.7,0.8505960451704339,85.05960451704338,100.0,89.61140342298758,0.0008456035947072289,0.0009436339153352778,809.4119677129299,900.0,0.007140786986519152,0.007960557622581929,756.73276155849,843.6065611051615,0.1283098703998018,0.12846327948041525,-0.0001534090806134536
2025-11-17,92541.0,0.26181527972221375,1.1385354628264452,1.1117103205755703,111.17103205755703,100.0,117.12013310223544,0.0012656026312902978,0.001080602111496526,926.5321008151653,1000.0,0.00840638961780945,0.009041159734078454,777.9357016217043,836.6779629513543,0.028019059224483556,-0.008213068121151745,0.0362321273456353
2025-11-24,88275.0,0.3010558485984802,1.0304785352628503,1.1413408989150957,114.13408989150957,100.0,120.2417531994787,0.0013621269124834744,0.0011328235627301047,1046.773854014644,1100.0,0.009768516530292924,0.01017398329680856,862.3157967116078,898.1083755257756,0.10846667007826305,0.07342181256660263,0.03504485751166042
2025-12-01,86447.0,0.36872801184654236,1.2051165102660684,1.0434176230577141,104.34176230577141,100.0,109.92540829383306,0.0012715930951199355,0.0011567781415202378,1156.699262308477,1200.0,0.01104010962541286,0.011330761438328797,954.3843567880655,979.5103340592095,0.10676895915342821,0.090637122146622,0.016131837006806204
2025-12-08,90650.1,0.4018923342227936,0.8114338046357399,0.8351773365850391,83.51773365850391,100.0,87.98702235144094,0.0009706224521698369,0.0011031427433615627,1244.6862846599179,1300.0,0.012010732077582697,0.01243390418169036,1088.7740639060794,1127.1346574606494,0.14081298185805968,0.15071236950575773,-0.009899387647698044
2025-12-15,86434.3,0.48127755522727966,1.3782554777494185,1.1492182091475203,114.92182091475203,100.0,121.07163811269197,0.0014007360285522295,0.001156948109720331,1365.7579227726098,1400.0,0.013411468106134927,0.013590852291410691,1159.210857726098,1174.715804211479,0.06469367351323574,0.04221425225094788,0.022479421262287858
2025-12-22,88655.0,0.46677276492118835,1.385768613326441,1.2742326938692987,127.42326938692987,100.0,134.2420772273901,0.0015142076276283356,0.0011279679657097738,1500.0,1500.0,0.014925675733763261,0.014718820257120464,1323.2357821767819,1304.8970098950147,0.1414970566894398,0.11081931920624744,0.030677737483192358
