date,price,prob_up,allocation_mult_raw,allocation_mult_smooth,amount_dynamic_raw,amount_naive,amount_dynamic,units_purchased,units_purchased_naive,cumulative_invested,cumulative_invested_naive,cumulative_units,cumulative_units_naive,portfolio_value,portfolio_value_naive,dynamic_pct,naive_pct,tracking_error
2025-09-15,115381.08,0.5048923492431641,1.0,1.0,100.0,100.0,107.97293043458521,0.000935794069830038,0.0008666932221469933,107.97293043458521,100.0,0.000935794069830038,0.0008666932221469933,107.97293043458521,100.0,0.0,0.0,0.0
2025-09-22,112736.59,0.49477148056030273,1.0,1.0,100.0,100.0,107.97293043458521,0.0009577452221553376,0.0008870234588433091,215.94586086917042,200.0,0.0018935392919853756,0.0017537166809903023,213.47116280944556,197.70803844096451,0.9770803844096447,0.9770803844096452,-4.440892098500626e-16
2025-09-29,114365.2,0.534593403339386,1.0,1.0,100.0,100.0,107.97293043458521,0.0009441065152212842,0.0008743918604610494,323.9187913037556,300.0,0.0028376458072066598,0.0026281085414513517,324.5279302703511,300.5641589647921,0.5202424814635971,0.5202424814635969,2.220446049250313e-16
2025-10-06,124720.09,0.5264966487884521,1.6,1.36613091705392,136.613091705392,100.0,147.505158471599,0.0011826896410321625,0.0008017954445029667,471.4239497753546,400.0,0.004020335448238823,0.0034299039859543184,501.4165989345363,427.77793381958134,0.5450645450356968,0.4232499819437585,0.12181456309193828
2025-10-13,115274.03,0.4369596242904663,0.7,0.8852522028506314,88.52522028506314,100.0,95.58327451545453,0.0008291830737196794,0.0008674980826123629,567.0072242908091,500.0,0.004849518521958502,0.0042974020685666815,559.0235435858,495.3788549740177,0.11488838776712429,0.15802806972962657,-0.043139681962502285
2025-10-20,110574.4,0.40725159645080566,0.7,0.7152563154892215,71.52563154892215,100.0,77.22832039521543,0.0006984285729356473,0.000904368461416024,644.2355446860245,600.0,0.005547947094894149,0.005201770529982706,613.4609212496636,575.1826552905196,0.09737940072198126,0.16109650122366959,-0.06371710050168833
2025-10-27,114087.06,0.3425753712654114,0.7,0.7012564231826939,70.12564231826939,100.0,75.71671099711105,0.0006636748374189943,0.0008765235952263123,719.9522556831355,700.0,0.006211621932313144,0.006078294125209018,708.6656840891255,693.4547065603688,0.15519287299592466,0.20562520476232193,-0.050432331766397276
2025-11-03,106538.3,0.35774552822113037,1.0599851172914185,0.8080990070391401,80.80990070391401,100.0,87.25281787129445,0.0008189807597013886,0.0009386295820376334,807.20507355443,800.0,0.007030602692014533,0.007016923707246651,749.0284587826519,747.571122999756,0.05695601691989105,0.07803886241945368,-0.02108284549956263
2025-11-10,105973.3,0.34367480874061584,0.7,0.8649874723521062,86.49874723521062,100.0,93.39523217906165,0.0008813090861477528,0.0009436339153352778,900.6003057334916,900.0,0.007911911778162285,0.007960557622581929,838.4514004407254,843.6065611051615,0.11938523911815957,0.12846327948041525,-0.00907804036225568
2025-11-17,92541.0,0.23310931026935577,0.8274176358278592,0.8668787815590531,86.68787815590531,100.0,93.59944237649363,0.001011437550669364,0.001080602111496526,994.1997481099852,1000.0,0.00892334932883165,0.009041159734078454,825.7756702394097,836.6779629513543,-0.015118026154709474,-0.008213068121151745,-0.006904958033557729
2025-11-24,88275.0,0.28596416115760803,0.9576049686365208,1.0201724788199744,102.01724788199743,100.0,110.15101208690743,0.001247816619506173,0.0011328235627301047,1104.3507601968927,1100.0,0.010171165948337823,0.01017398329680856,897.8596740895213,898.1083755257756,0.08729247717992572,0.07342181256660263,0.013870664613323092
2025-12-01,86447.0,0.3192926049232483,1.2049098086612393,0.9659331079164291,96.5933107916429,100.0,104.29462826552327,0.0012064574625553607,0.0011567781415202378,1208.645388462416,1200.0,0.011377623410893184,0.011330761438328797,983.5614110014831,979.5103340592095,0.09545114830874657,0.090637122146622,0.004814026162124563
2025-12-08,90650.1,0.3312412202358246,0.7,0.7219007349492818,72.19007349492817,100.0,77.94573783535472,0.0008598527506903436,0.0011031427433615627,1286.5911262977706,1300.0,0.012237476161583528,0.01243390418169036,1109.3284377951632,1127.1346574606494,0.12786901294309772,0.15071236950575773,-0.02284335656266001
2025-12-15,86434.3,0.3290552794933319,1.081964492843954,0.8865874409889802,88.65874409889803,100.0,95.72744409008008,0.0011075168548837682,0.001156948109720331,1382.3185703878507,1400.0,0.013344993016467296,0.013590852291410691,1153.4651298832391,1174.715804211479,0.03978685715098007,0.04221425225094788,-0.0024273950999678107
2025-12-22,88655.0,0.3197213113307953,1.4624355637929676,1.0899160478324315,108.99160478324315,100.0,117.68142961214916,0.0013274088276143384,0.0011279679657097738,1500.0,1500.0,0.014672401844081634,0.014718820257120464,1300.7817854870573,1304.8970098950147,0.12771660953351094,0.11081931920624744,0.016897290327263503
